reason,machine,breakTime,nextBreak
Heat check,75M,01-07-2020 12:22:39,01-07-2020 12:28:17
Heat check,75M,01-07-2020 12:28:17,01-07-2020 14:27:08
Heat check,75M,01-07-2020 14:27:08,01-07-2020 14:52:10
Heat check,75M,01-07-2020 14:52:10,01-07-2020 15:06:19
Heat check,75M,01-07-2020 15:06:19,01-07-2020 15:08:13
Heat check,75M,01-07-2020 15:08:13,01-07-2020 15:14:04
Heat check,75M,01-07-2020 15:14:04,01-07-2020 15:19:43
Heat check,75M,01-07-2020 15:19:43,01-07-2020 15:23:44
Heat check,75M,01-07-2020 15:23:44,01-07-2020 15:33:44
Heat check,75M,01-07-2020 15:33:44,01-07-2020 16:46:41
Heat check,75M,01-07-2020 16:46:41,01-07-2020 16:52:48
Heat check,75M,01-07-2020 16:52:48,01-07-2020 17:08:19
Heat check,75M,01-07-2020 17:08:19,01-07-2020 17:33:57
Heat check,75M,01-07-2020 17:33:57,01-07-2020 19:06:43
Heat check,75M,01-07-2020 19:06:43,02-07-2020 06:30:14
Machine Breakdown,75M,02-07-2020 06:30:14,02-07-2020 08:05:53
Heat check,75M,02-07-2020 08:05:53,02-07-2020 08:16:33
Heat check,75M,02-07-2020 08:16:33,02-07-2020 08:24:49
Heat check,75M,02-07-2020 08:24:49,02-07-2020 08:26:46
Heat check,75M,02-07-2020 08:26:46,02-07-2020 08:30:32
Machine Breakdown,75M,02-07-2020 08:30:32,02-07-2020 08:30:41
Machine Breakdown,75M,02-07-2020 08:30:41,02-07-2020 08:31:05
Machine Breakdown,75M,02-07-2020 08:31:05,02-07-2020 08:35:07
Heat check,75M,02-07-2020 08:35:07,02-07-2020 08:37:00
Machine Breakdown,75M,02-07-2020 08:37:00,02-07-2020 08:41:02
Machine Breakdown,75M,02-07-2020 08:41:02,02-07-2020 08:51:53
Heat check,75M,02-07-2020 08:51:53,02-07-2020 08:52:54
Heat check,75M,02-07-2020 08:52:54,02-07-2020 09:45:24
Machine Breakdown,75M,02-07-2020 09:45:24,02-07-2020 09:51:47
Heat check,75M,02-07-2020 09:51:47,02-07-2020 09:56:53
Heat check,75M,02-07-2020 09:56:53,02-07-2020 10:02:24
Heat check,75M,02-07-2020 10:02:24,02-07-2020 10:04:15
Heat check,75M,02-07-2020 10:04:15,02-07-2020 10:45:07
Heat check,75M,02-07-2020 10:45:07,02-07-2020 11:23:31
Heat check,75M,02-07-2020 11:23:31,02-07-2020 11:35:10
Machine Breakdown,75M,02-07-2020 11:35:10,02-07-2020 11:37:39
Machine Breakdown,75M,02-07-2020 11:37:39,02-07-2020 11:48:17
Heat check,75M,02-07-2020 11:48:17,02-07-2020 12:04:49
Heat check,75M,02-07-2020 12:04:49,02-07-2020 12:08:03
Machine Breakdown,75M,02-07-2020 12:08:03,02-07-2020 12:20:46
Machine Breakdown,75M,02-07-2020 12:20:46,02-07-2020 12:35:46
Machine Breakdown,75M,02-07-2020 12:35:46,02-07-2020 12:37:34
Heat check,75M,02-07-2020 12:37:34,02-07-2020 12:50:28
Machine Breakdown,75M,02-07-2020 12:50:28,02-07-2020 14:40:44
Heat check,75M,02-07-2020 14:40:44,02-07-2020 14:41:21
Heat check,75M,02-07-2020 14:41:21,02-07-2020 14:46:01
Heat check,75M,02-07-2020 14:46:01,02-07-2020 14:46:18
Heat check,75M,02-07-2020 14:46:18,02-07-2020 14:46:39
Heat check,75M,02-07-2020 14:46:39,02-07-2020 14:47:06
Heat check,75M,02-07-2020 14:47:06,02-07-2020 14:47:24
Heat check,75M,02-07-2020 14:47:24,02-07-2020 14:50:45
Heat check,75M,02-07-2020 14:50:45,02-07-2020 14:56:19
Heat check,75M,02-07-2020 14:56:19,02-07-2020 15:39:09
Heat check,75M,02-07-2020 15:39:09,02-07-2020 16:09:22
Heat check,75M,02-07-2020 16:09:22,02-07-2020 16:18:53
Machine Breakdown,75M,02-07-2020 16:18:53,02-07-2020 16:20:53
Machine Breakdown,75M,02-07-2020 16:20:53,02-07-2020 16:23:19
Machine Breakdown,75M,02-07-2020 16:23:19,02-07-2020 16:50:56
Heat check,75M,02-07-2020 16:50:56,02-07-2020 17:31:31
Heat check,75M,02-07-2020 17:31:31,02-07-2020 18:14:42
Heat check,75M,02-07-2020 18:14:42,03-07-2020 06:03:42
Machine Breakdown,75M,03-07-2020 06:03:42,03-07-2020 06:03:55
Machine Breakdown,75M,03-07-2020 06:03:55,03-07-2020 06:04:15
Machine Breakdown,75M,03-07-2020 06:04:15,03-07-2020 06:04:37
Machine Breakdown,75M,03-07-2020 06:04:37,03-07-2020 06:21:49
Heat check,75M,03-07-2020 06:21:49,03-07-2020 07:33:41
Machine Breakdown,75M,03-07-2020 07:33:41,03-07-2020 07:56:15
Heat check,75M,03-07-2020 07:56:15,03-07-2020 08:26:00
Overheat,75M,03-07-2020 08:26:00,03-07-2020 08:40:12
Heat check,75M,03-07-2020 08:40:12,03-07-2020 08:42:13
Heat check,75M,03-07-2020 08:42:13,03-07-2020 08:44:47
Heat check,75M,03-07-2020 08:44:47,03-07-2020 08:48:10
Heat check,75M,03-07-2020 08:48:10,03-07-2020 09:07:57
Heat check,75M,03-07-2020 09:07:57,03-07-2020 09:08:49
Heat check,75M,03-07-2020 09:08:49,03-07-2020 09:53:47
Heat check,75M,03-07-2020 09:53:47,03-07-2020 10:49:47
Heat check,75M,03-07-2020 10:49:47,03-07-2020 11:35:15
Heat check,75M,03-07-2020 11:35:15,03-07-2020 11:50:42
Heat check,75M,03-07-2020 11:50:42,03-07-2020 11:51:45
Heat check,75M,03-07-2020 11:51:45,03-07-2020 11:52:16
Heat check,75M,03-07-2020 11:52:16,03-07-2020 11:56:26
Heat check,75M,03-07-2020 11:56:26,03-07-2020 12:15:52
Heat check,75M,03-07-2020 12:15:52,03-07-2020 12:28:01
Heat check,75M,03-07-2020 12:28:01,03-07-2020 12:38:01
Heat check,75M,03-07-2020 12:38:01,03-07-2020 12:40:00
Heat check,75M,03-07-2020 12:40:00,03-07-2020 12:58:08
Heat check,75M,03-07-2020 12:58:08,03-07-2020 15:19:12
Heat check,75M,03-07-2020 15:19:12,03-07-2020 15:21:33
Heat check,75M,03-07-2020 15:21:33,03-07-2020 15:36:15
Heat check,76M,03-07-2020 15:36:15,03-07-2020 18:55:33
Heat check,76M,03-07-2020 18:55:33,03-07-2020 19:08:02
Heat check,76M,03-07-2020 19:08:02,03-07-2020 19:55:41
Heat check,76M,03-07-2020 19:55:41,06-07-2020 07:12:10
Heat check,76M,06-07-2020 07:12:10,06-07-2020 07:17:38
Heat check,76M,06-07-2020 07:17:38,06-07-2020 07:28:00
Heat check,76M,06-07-2020 07:28:00,06-07-2020 07:32:15
Heat check,76M,06-07-2020 07:32:15,06-07-2020 07:33:28
Heat check,76M,06-07-2020 07:33:28,06-07-2020 07:44:26
Heat check,76M,06-07-2020 07:44:26,06-07-2020 08:03:07
Heat check,76M,06-07-2020 08:03:07,06-07-2020 08:08:40
Heat check,76M,06-07-2020 08:08:40,06-07-2020 08:09:12
Machine Breakdown,76M,06-07-2020 08:09:12,06-07-2020 08:41:03
Heat check,76M,06-07-2020 08:41:03,06-07-2020 08:49:47
Heat check,76M,06-07-2020 08:49:47,06-07-2020 09:04:04
Heat check,76M,06-07-2020 09:04:04,06-07-2020 10:17:55
Heat check,76M,06-07-2020 10:17:55,06-07-2020 10:22:16
Heat check,76M,06-07-2020 10:22:16,06-07-2020 10:23:42
Heat check,76M,06-07-2020 10:23:42,06-07-2020 10:33:06
Heat check,76M,06-07-2020 10:33:06,06-07-2020 12:04:34
Machine Breakdown,76M,06-07-2020 12:04:34,06-07-2020 14:34:07
Heat check,76M,06-07-2020 14:34:07,06-07-2020 14:44:35
Heat check,76M,06-07-2020 14:44:35,06-07-2020 14:56:30
Heat check,76M,06-07-2020 14:56:30,06-07-2020 14:59:04
Heat check,76M,06-07-2020 14:59:04,06-07-2020 15:01:27
Heat check,76M,06-07-2020 15:01:27,06-07-2020 15:44:04
Machine Breakdown,76M,06-07-2020 15:44:04,06-07-2020 16:07:13
Heat check,76M,06-07-2020 16:07:13,07-07-2020 07:44:38
Heat check,76M,07-07-2020 07:44:38,07-07-2020 07:59:02
Heat check,76M,07-07-2020 07:59:02,07-07-2020 08:07:49
Machine Breakdown,76M,07-07-2020 08:07:49,07-07-2020 08:16:00
Heat check,76M,07-07-2020 08:16:00,07-07-2020 08:26:14
Machine Breakdown,76M,07-07-2020 08:26:14,07-07-2020 08:44:30
Heat check,76M,07-07-2020 08:44:30,07-07-2020 08:49:05
Heat check,76M,07-07-2020 08:49:05,07-07-2020 08:49:48
Heat check,76M,07-07-2020 08:49:48,07-07-2020 08:51:27
Machine Breakdown,76M,07-07-2020 08:51:27,07-07-2020 09:12:59
Heat check,76M,07-07-2020 09:12:59,07-07-2020 09:32:19
Heat check,76M,07-07-2020 09:32:19,07-07-2020 09:42:51
Machine Breakdown,76M,07-07-2020 09:42:51,07-07-2020 09:47:46
Heat check,76M,07-07-2020 09:47:46,07-07-2020 09:49:16
Heat check,76M,07-07-2020 09:49:16,07-07-2020 09:50:22
Heat check,76M,07-07-2020 09:50:22,07-07-2020 09:54:03
Heat check,76M,07-07-2020 09:54:03,07-07-2020 10:04:16
Heat check,76M,07-07-2020 10:04:16,07-07-2020 11:41:36
Machine Breakdown,76M,07-07-2020 11:41:36,07-07-2020 12:06:32
Heat check,76M,07-07-2020 12:06:32,07-07-2020 12:12:06
Heat check,76M,07-07-2020 12:12:06,07-07-2020 14:50:41
Heat check,76M,07-07-2020 14:50:41,07-07-2020 14:56:53
Heat check,76M,07-07-2020 14:56:53,07-07-2020 15:27:00
Heat check,76M,07-07-2020 15:27:00,07-07-2020 15:52:57
Heat check,76M,07-07-2020 15:52:57,07-07-2020 17:51:26
Machine Breakdown,76M,07-07-2020 17:51:26,07-07-2020 17:53:04
Machine Breakdown,76M,07-07-2020 17:53:04,08-07-2020 06:00:16
Machine Breakdown,76M,08-07-2020 06:00:16,08-07-2020 06:00:24
Machine Breakdown,76M,08-07-2020 06:00:24,08-07-2020 06:00:49
Machine Breakdown,76M,08-07-2020 06:00:49,08-07-2020 06:01:25
Machine Breakdown,76M,08-07-2020 06:01:25,08-07-2020 06:02:49
Machine Breakdown,76M,08-07-2020 06:02:49,08-07-2020 06:03:05
Machine Breakdown,76M,08-07-2020 06:03:05,08-07-2020 06:03:20
Machine Breakdown,76M,08-07-2020 06:03:20,08-07-2020 06:03:35
Machine Breakdown,76M,08-07-2020 06:03:35,08-07-2020 06:09:39
Machine Breakdown,76M,08-07-2020 06:09:39,08-07-2020 06:09:45
Machine Breakdown,76M,08-07-2020 06:09:45,08-07-2020 06:09:53
Machine Breakdown,76M,08-07-2020 06:09:53,08-07-2020 06:10:25
Machine Breakdown,76M,08-07-2020 06:10:25,08-07-2020 06:14:43
Machine Breakdown,76M,08-07-2020 06:14:43,08-07-2020 06:27:54
Heat check,76M,08-07-2020 06:27:54,08-07-2020 07:54:43
Heat check,76M,08-07-2020 07:54:43,08-07-2020 08:26:27
Heat check,76M,08-07-2020 08:26:27,08-07-2020 08:29:32
Machine Breakdown,76M,08-07-2020 08:29:32,08-07-2020 08:51:21
Heat check,76M,08-07-2020 08:51:21,08-07-2020 09:05:46
Heat check,76M,08-07-2020 09:05:46,08-07-2020 09:11:54
Machine Breakdown,77M,08-07-2020 20:45:12,09-07-2020 07:29:01
Machine Breakdown,77M,09-07-2020 07:29:01,09-07-2020 07:29:10
Machine Breakdown,77M,09-07-2020 07:29:10,09-07-2020 07:43:30
Heat check,77M,09-07-2020 07:43:30,09-07-2020 07:50:08
Heat check,77M,09-07-2020 07:50:08,09-07-2020 07:51:04
Heat check,77M,09-07-2020 07:51:04,09-07-2020 07:51:52
Heat check,77M,09-07-2020 07:51:52,09-07-2020 08:02:13
Heat check,77M,09-07-2020 08:02:13,09-07-2020 08:04:15
Heat check,77M,09-07-2020 08:04:15,09-07-2020 08:06:05
Heat check,77M,09-07-2020 08:06:05,09-07-2020 08:14:42
Heat check,77M,09-07-2020 08:14:42,09-07-2020 08:16:13
Heat check,77M,09-07-2020 08:16:13,09-07-2020 08:25:03
Heat check,77M,09-07-2020 08:25:03,09-07-2020 08:42:37
Heat check,77M,09-07-2020 08:42:37,09-07-2020 08:43:14
Machine Breakdown,77M,09-07-2020 08:43:14,09-07-2020 08:48:26
Heat check,77M,09-07-2020 08:48:26,09-07-2020 08:49:51
Heat check,77M,09-07-2020 08:49:51,09-07-2020 09:09:24
Heat check,77M,09-07-2020 09:09:24,09-07-2020 09:13:52
Heat check,77M,09-07-2020 09:13:52,09-07-2020 09:15:39
Heat check,77M,09-07-2020 09:15:39,09-07-2020 09:26:21
Machine Breakdown,77M,09-07-2020 09:26:21,09-07-2020 10:15:49
Heat check,77M,09-07-2020 10:15:49,09-07-2020 10:57:42
Heat check,77M,09-07-2020 10:57:42,09-07-2020 11:37:00
Heat check,77M,09-07-2020 11:37:00,09-07-2020 11:44:23
Heat check,77M,09-07-2020 11:44:23,09-07-2020 12:11:39
Heat check,77M,09-07-2020 12:11:39,09-07-2020 12:36:18
Heat check,77M,09-07-2020 12:36:18,09-07-2020 13:12:07
Heat check,77M,09-07-2020 13:12:07,09-07-2020 13:12:48
Heat check,77M,09-07-2020 13:12:48,09-07-2020 14:06:33
Heat check,77M,09-07-2020 14:06:33,09-07-2020 14:43:47
Heat check,77M,09-07-2020 14:43:47,09-07-2020 14:54:51
Heat check,77M,09-07-2020 14:54:51,09-07-2020 16:19:09
Heat check,77M,09-07-2020 16:19:09,09-07-2020 18:49:14
Heat check,77M,09-07-2020 18:49:14,10-07-2020 06:36:53
Heat check,77M,10-07-2020 06:36:53,10-07-2020 07:26:58
Machine Breakdown,77M,10-07-2020 07:26:58,10-07-2020 07:28:03
Machine Breakdown,77M,10-07-2020 07:28:03,10-07-2020 07:37:46
Heat check,77M,10-07-2020 07:37:46,10-07-2020 07:43:29
Machine Breakdown,77M,10-07-2020 07:43:29,10-07-2020 07:57:00
Heat check,77M,10-07-2020 07:57:00,10-07-2020 08:13:02
Heat check,77M,10-07-2020 08:13:02,10-07-2020 08:26:38
Heat check,77M,10-07-2020 08:26:38,10-07-2020 08:27:36
Heat check,77M,10-07-2020 08:27:36,10-07-2020 08:31:22
Heat check,77M,10-07-2020 08:31:22,10-07-2020 08:33:27
Heat check,77M,10-07-2020 08:33:27,10-07-2020 08:51:34
Heat check,77M,10-07-2020 08:51:34,10-07-2020 09:07:47
Machine Breakdown,77M,10-07-2020 09:07:47,10-07-2020 09:07:55
Machine Breakdown,77M,10-07-2020 09:07:55,10-07-2020 09:09:24
Heat check,77M,10-07-2020 09:09:24,10-07-2020 09:14:41
Heat check,77M,10-07-2020 09:14:41,10-07-2020 09:15:15
Heat check,77M,10-07-2020 09:15:15,10-07-2020 09:45:55
Heat check,77M,10-07-2020 09:45:55,10-07-2020 09:58:49
Heat check,77M,10-07-2020 09:58:49,10-07-2020 10:19:03
Heat check,77M,10-07-2020 10:19:03,10-07-2020 10:29:37
Heat check,77M,10-07-2020 10:29:37,10-07-2020 11:47:09
Machine Breakdown,77M,10-07-2020 11:47:09,10-07-2020 11:48:40
Heat check,77M,10-07-2020 11:48:40,10-07-2020 11:48:47
Heat check,77M,10-07-2020 11:48:47,10-07-2020 12:37:26
Heat check,77M,10-07-2020 12:37:26,10-07-2020 14:45:51
Heat check,77M,10-07-2020 14:45:51,10-07-2020 14:55:17
Heat check,77M,10-07-2020 14:55:17,10-07-2020 18:38:34
Machine Breakdown,77M,10-07-2020 18:38:34,11-07-2020 06:13:40
Machine Breakdown,77M,11-07-2020 06:13:40,11-07-2020 06:29:27
Machine Breakdown,77M,11-07-2020 06:29:27,11-07-2020 08:26:01
Heat check,77M,11-07-2020 08:26:01,11-07-2020 11:34:04
Heat check,77M,11-07-2020 11:34:04,11-07-2020 11:35:04
Machine Breakdown,77M,11-07-2020 11:35:04,13-07-2020 06:59:37
Machine Breakdown,77M,13-07-2020 06:59:37,13-07-2020 06:59:44
Machine Breakdown,77M,13-07-2020 06:59:44,13-07-2020 08:29:03
Heat check,77M,13-07-2020 08:29:03,13-07-2020 08:35:23
Heat check,77M,13-07-2020 08:35:23,13-07-2020 08:58:06
Heat check,77M,13-07-2020 08:58:06,13-07-2020 09:04:17
Heat check,77M,13-07-2020 09:04:17,13-07-2020 09:26:28
Heat check,77M,13-07-2020 09:26:28,13-07-2020 10:00:37
Heat check,77M,13-07-2020 10:00:37,13-07-2020 10:35:28
Heat check,77M,13-07-2020 10:35:28,13-07-2020 11:31:57
Heat check,77M,13-07-2020 11:31:57,13-07-2020 11:46:51
Heat check,77M,13-07-2020 11:46:51,13-07-2020 11:52:26
Heat check,77M,13-07-2020 11:52:26,13-07-2020 12:35:20
Heat check,77M,13-07-2020 12:35:20,13-07-2020 12:57:23
Heat check,77M,13-07-2020 12:57:23,13-07-2020 13:14:33
Machine Breakdown,77M,13-07-2020 13:14:33,13-07-2020 14:33:37
Heat check,77M,13-07-2020 14:33:37,13-07-2020 14:57:04
Heat check,77M,13-07-2020 14:57:04,13-07-2020 15:11:14
Machine Breakdown,77M,13-07-2020 15:11:14,13-07-2020 15:14:33
Heat check,77M,13-07-2020 15:14:33,13-07-2020 15:42:59
Heat check,77M,13-07-2020 15:42:59,13-07-2020 15:43:20
Heat check,77M,13-07-2020 15:43:20,13-07-2020 17:16:57
Heat check,77M,13-07-2020 17:16:57,13-07-2020 17:20:57
Heat check,77M,13-07-2020 17:20:57,13-07-2020 17:21:18
Heat check,77M,13-07-2020 17:21:18,13-07-2020 18:46:08
Machine Breakdown,77M,13-07-2020 18:46:08,13-07-2020 19:21:28
Machine Breakdown,77M,13-07-2020 19:21:28,13-07-2020 19:22:03
Heat check,77M,13-07-2020 19:22:03,13-07-2020 19:44:57
Heat check,77M,13-07-2020 19:44:57,13-07-2020 21:27:11
Machine Breakdown,77M,13-07-2020 21:27:11,13-07-2020 21:41:33
Machine Breakdown,77M,13-07-2020 21:41:33,14-07-2020 06:12:16
Machine Breakdown,77M,14-07-2020 06:12:16,14-07-2020 06:12:36
Machine Breakdown,77M,14-07-2020 06:12:36,14-07-2020 06:28:05
Machine Breakdown,77M,14-07-2020 06:28:05,14-07-2020 06:49:40
Heat check,77M,14-07-2020 06:49:40,14-07-2020 07:24:17
Heat check,77M,14-07-2020 07:24:17,14-07-2020 07:39:19
Heat check,77M,14-07-2020 07:39:19,14-07-2020 07:42:28
Heat check,77M,14-07-2020 07:42:28,14-07-2020 07:51:26
Heat check,77M,14-07-2020 07:51:26,14-07-2020 08:02:14
Machine Breakdown,77M,14-07-2020 08:02:14,14-07-2020 08:17:11
Heat check,77M,14-07-2020 08:17:11,14-07-2020 08:19:57
Heat check,77M,14-07-2020 08:19:57,14-07-2020 08:20:28
Machine Breakdown,77M,14-07-2020 08:20:28,14-07-2020 08:31:05
Heat check,77M,14-07-2020 08:31:05,14-07-2020 08:44:06
Heat check,77M,14-07-2020 08:44:06,14-07-2020 09:00:36
Machine Breakdown,77M,14-07-2020 09:00:36,14-07-2020 09:08:40
Machine Breakdown,77M,14-07-2020 09:08:40,14-07-2020 09:24:29
Heat check,77M,14-07-2020 09:24:29,14-07-2020 09:36:30
Heat check,77M,14-07-2020 09:36:30,14-07-2020 10:26:37
Heat check,77M,14-07-2020 10:26:37,14-07-2020 11:21:32
Heat check,78M,14-07-2020 11:21:32,14-07-2020 11:28:55
Heat check,78M,14-07-2020 11:28:55,14-07-2020 11:47:09
Machine Breakdown,78M,14-07-2020 11:47:09,14-07-2020 12:54:51
Heat check,78M,14-07-2020 12:54:51,14-07-2020 13:36:29
Heat check,78M,14-07-2020 13:36:29,14-07-2020 14:12:43
Teamperature change,78M,14-07-2020 14:12:43,14-07-2020 14:37:17
Heat check,78M,14-07-2020 14:37:17,14-07-2020 14:53:36
Heat check,78M,14-07-2020 14:53:36,14-07-2020 14:59:57
Machine Breakdown,78M,14-07-2020 14:59:57,14-07-2020 15:13:11
Heat check,78M,14-07-2020 15:13:11,14-07-2020 15:15:32
Heat check,78M,14-07-2020 15:15:32,14-07-2020 15:35:52
Heat check,78M,14-07-2020 15:35:52,14-07-2020 16:50:56
Heat check,78M,14-07-2020 16:50:56,14-07-2020 16:53:09
Heat check,78M,14-07-2020 16:53:09,14-07-2020 16:54:44
Heat check,78M,14-07-2020 16:54:44,14-07-2020 16:54:54
Heat check,78M,14-07-2020 16:54:54,14-07-2020 17:21:10
Machine Breakdown,78M,14-07-2020 17:21:10,14-07-2020 17:55:28
Heat check,78M,14-07-2020 17:55:28,15-07-2020 06:34:05
Heat check,78M,15-07-2020 06:34:05,15-07-2020 07:15:00
Heat check,78M,15-07-2020 07:15:00,15-07-2020 07:34:22
Heat check,78M,15-07-2020 07:34:22,15-07-2020 08:05:54
Machine Breakdown,78M,15-07-2020 08:05:54,15-07-2020 08:06:51
Heat check,78M,15-07-2020 08:06:51,15-07-2020 08:06:54
Overheat,78M,15-07-2020 08:06:54,15-07-2020 08:11:48
Machine Breakdown,78M,15-07-2020 08:11:48,15-07-2020 08:14:04
Heat check,78M,15-07-2020 08:14:04,15-07-2020 08:48:20
Heat check,78M,15-07-2020 08:48:20,15-07-2020 09:11:06
Heat check,78M,15-07-2020 09:11:06,15-07-2020 09:14:04
Heat check,78M,15-07-2020 09:14:04,15-07-2020 09:14:23
Heat check,78M,15-07-2020 09:14:23,15-07-2020 09:14:35
Teamperature change,78M,15-07-2020 09:14:35,15-07-2020 09:42:01
Heat check,78M,15-07-2020 09:42:01,15-07-2020 11:31:23
Heat check,78M,15-07-2020 11:31:23,15-07-2020 12:55:44
Heat check,78M,15-07-2020 12:55:44,15-07-2020 13:14:30
Heat check,78M,15-07-2020 13:14:30,15-07-2020 13:18:36
Heat check,78M,15-07-2020 13:18:36,15-07-2020 13:29:24
Heat check,78M,15-07-2020 13:29:24,15-07-2020 14:10:21
Machine Breakdown,78M,15-07-2020 14:10:21,15-07-2020 14:15:11
Machine Breakdown,78M,15-07-2020 14:15:11,15-07-2020 14:45:11
Heat check,78M,15-07-2020 14:45:11,15-07-2020 14:45:52
Heat check,78M,15-07-2020 14:45:52,15-07-2020 14:48:06
Heat check,78M,15-07-2020 14:48:06,15-07-2020 16:08:57
Machine Breakdown,78M,15-07-2020 16:08:57,15-07-2020 16:39:24
Heat check,78M,15-07-2020 16:39:24,15-07-2020 21:29:43
Heat check,78M,15-07-2020 21:29:43,16-07-2020 06:45:12
Heat check,78M,16-07-2020 06:45:12,16-07-2020 06:45:16
Machine Breakdown,78M,16-07-2020 06:45:16,16-07-2020 06:49:12
Heat check,78M,16-07-2020 06:49:12,16-07-2020 06:59:54
Heat check,78M,16-07-2020 06:59:54,16-07-2020 07:13:42
Teamperature change,78M,16-07-2020 07:13:42,16-07-2020 07:25:09
Machine Breakdown,78M,16-07-2020 07:25:09,16-07-2020 07:25:23
Machine Breakdown,78M,16-07-2020 07:25:23,16-07-2020 07:41:17
Machine Breakdown,78M,16-07-2020 07:41:17,16-07-2020 07:42:26
Heat check,78M,16-07-2020 07:42:26,16-07-2020 07:55:00
Heat check,78M,16-07-2020 07:55:00,16-07-2020 08:02:20
Heat check,78M,16-07-2020 08:02:20,16-07-2020 08:16:04
Heat check,78M,16-07-2020 08:16:04,16-07-2020 08:29:38
Heat check,78M,16-07-2020 08:29:38,16-07-2020 08:41:05
Heat check,78M,16-07-2020 08:41:05,16-07-2020 09:16:24
Heat check,78M,16-07-2020 09:16:24,16-07-2020 09:16:45
Heat check,78M,16-07-2020 09:16:45,16-07-2020 09:40:33
Heat check,78M,16-07-2020 09:40:33,16-07-2020 11:50:50
Heat check,78M,16-07-2020 11:50:50,16-07-2020 11:56:48
Heat check,78M,16-07-2020 11:56:48,16-07-2020 13:04:20
Heat check,78M,16-07-2020 13:04:20,16-07-2020 13:19:30
Machine Breakdown,78M,16-07-2020 13:19:30,16-07-2020 14:37:42
Heat check,78M,16-07-2020 14:37:42,16-07-2020 14:41:00
Heat check,78M,16-07-2020 14:41:00,16-07-2020 15:12:35
Heat check,78M,16-07-2020 15:12:35,16-07-2020 15:12:56
Heat check,78M,16-07-2020 15:12:56,16-07-2020 15:30:12
Heat check,78M,16-07-2020 15:30:12,16-07-2020 15:59:25
Machine Breakdown,78M,16-07-2020 15:59:25,16-07-2020 17:29:54
Machine Breakdown,78M,16-07-2020 17:29:54,16-07-2020 19:34:30
Machine Breakdown,78M,16-07-2020 19:34:30,16-07-2020 20:37:48
Heat check,78M,16-07-2020 20:37:48,16-07-2020 20:57:01
Machine Breakdown,78M,16-07-2020 20:57:01,16-07-2020 21:02:44
Machine Breakdown,78M,16-07-2020 21:02:44,17-07-2020 05:59:23
Machine Breakdown,78M,17-07-2020 05:59:23,17-07-2020 05:59:29
Machine Breakdown,78M,17-07-2020 05:59:29,17-07-2020 07:29:12
Heat check,78M,17-07-2020 07:29:12,17-07-2020 07:32:38
Heat check,78M,17-07-2020 07:32:38,17-07-2020 08:20:05
Heat check,78M,17-07-2020 08:20:05,17-07-2020 08:21:34
Machine Breakdown,78M,17-07-2020 08:21:34,17-07-2020 08:29:06
Heat check,78M,17-07-2020 08:29:06,17-07-2020 08:30:51
Heat check,78M,17-07-2020 08:30:51,17-07-2020 09:02:05
Machine Breakdown,78M,17-07-2020 09:02:05,17-07-2020 09:02:32
Machine Breakdown,78M,17-07-2020 09:02:32,17-07-2020 09:20:04
Heat check,78M,17-07-2020 09:20:04,17-07-2020 09:23:31
Heat check,78M,17-07-2020 09:23:31,17-07-2020 09:56:32
Machine Breakdown,78M,17-07-2020 09:56:32,17-07-2020 10:32:43
Heat check,78M,17-07-2020 10:32:43,17-07-2020 10:34:01
Heat check,79M,17-07-2020 15:31:34,17-07-2020 15:32:26
Heat check,79M,17-07-2020 15:32:26,17-07-2020 15:37:18
Heat check,79M,17-07-2020 15:37:18,17-07-2020 15:52:37
Heat check,79M,17-07-2020 15:52:37,17-07-2020 15:58:17
Heat check,79M,17-07-2020 15:58:17,17-07-2020 16:53:07
Heat check,79M,17-07-2020 16:53:07,17-07-2020 18:02:30
Machine Breakdown,79M,17-07-2020 18:02:30,17-07-2020 18:19:29
Machine Breakdown,79M,17-07-2020 18:19:29,17-07-2020 19:20:51
Heat check,79M,17-07-2020 19:20:51,17-07-2020 19:23:16
Overheat,79M,17-07-2020 19:23:16,18-07-2020 06:04:13
Machine Breakdown,79M,18-07-2020 06:04:13,18-07-2020 06:29:00
